oid,ra,dec,field,ccdid,qid,filtercode,ngoodobs,ngoodobsrel,nobs,nobsrel,refmag,refmagerr,astrometricrms,chisq,magrms,maxmag,medianabsdev,medianmag,medmagerr,minmag,dist,angle,GroupID,GroupSize
806103400029885,5.1169738,59.2557912,806,3,4,zg,20,20,21,21,21.844,0.142,1.580632E-6,1.43646,0.2412266,21.76965,0.1869001,21.44327,0.1929035,20.98827,191.831467,154.488619,1762,4
806303100073856,5.1755966,59.2970558,806,3,1,zi,1,0,2,0,21.605,0.245,0.0,0.0,,20.8498,0.0,20.8498,0.1748415,20.8498,191.840327,97.32385,,
1809211300054840,4.9938347,59.2686247,1809,11,3,zr,1,1,1,1,22.385,0.185,0.0,0.0,,21.17219,0.0,21.17219,0.1984334,21.17219,191.874922,228.607399,,
806303100081859,5.1474876,59.3407762,806,3,1,zi,1,1,2,2,21.965,0.252,0.0,0.0,,21.07331,0.0,21.07331,0.1825905,21.07331,191.877108,46.174249,,
806303100096012,5.1623061,59.3307718,806,3,1,zi,3,3,4,3,21.211,0.151,1.172756E-6,0.0,0.2310271,21.20282,0.0,20.83731,0.1708205,20.77528,191.930591,59.681888,,
806103100019200,5.1580908,59.3341717,806,3,1,zg,0,0,1,1,22.945,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.02674234,0.0,191.954802,55.358025,,
806203400000168,5.1223696,59.2571319,806,3,4,zr,299,292,310,302,20.414,0.056,1.249352E-6,1.091714,0.1531277,20.81895,0.09852028,20.32388,0.1337952,19.84309,192.061958,151.193229,1771,5
1809211300070486,5.0879256,59.251156,1809,11,3,zr,0,0,0,0,22.641,0.241,0.0,,0.0,0.0,0.0,0.0,,0.0,192.066226,171.265835,1763,2
806303100082346,4.9675569,59.3041373,806,3,1,zi,7,5,8,5,21.44,0.131,1.773335E-6,0.9553775,0.1839802,21.3588,0.1165161,21.15982,0.1808152,20.83901,192.08808,270.310491,1767,2
1809211300042549,5.1766221,59.3035136,1809,11,3,zr,0,0,0,0,22.798,0.274,0.0,,0.0,0.0,0.0,0.0,,0.0,192.127474,90.359153,,
1809211300042929,5.1680432,59.2827214,1809,11,3,zr,4,4,4,4,21.771,0.127,2.301896E-6,1.033622,0.3961952,21.53431,0.1489086,21.37379,0.2135906,20.68251,192.167186,113.322411,,
806303100081771,5.1359246,59.3461881,806,3,1,zi,0,0,0,0,21.749,0.187,0.0,,0.0,0.0,0.0,0.0,,0.0,192.188277,37.570416,1769,2
1809211300042901,5.1692864,59.2842317,1809,11,3,zr,1,1,1,1,22.222,0.158,0.0,0.0,,21.48331,0.0,21.48331,0.2218249,21.48331,192.19585,111.563933,1772,2
1809111300006280,5.1335652,59.2607119,1809,11,3,zg,0,0,1,1,22.929,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.2366698,0.0,192.212955,143.941934,,
1809111300051808,5.1692127,59.2840879,1809,11,3,zg,0,0,0,0,22.96,0.289,0.0,,0.0,0.0,0.0,0.0,,0.0,192.261591,111.722224,1772,2
1809211300009790,5.1224304,59.2570855,1809,11,3,zr,62,62,65,65,20.267,0.04,9.706062E-7,1.037111,0.1562509,20.75993,0.09287071,20.34189,0.1327632,19.88658,192.262229,151.187953,1771,5
1809111300006374,5.122521,59.2571094,1809,11,3,zg,9,9,9,9,21.615,0.083,1.060993E-6,0.4377554,0.2372353,21.6114,0.06318092,21.41087,0.2139826,20.91485,192.267143,151.132061,1771,5
806303100072969,5.1400108,59.3445268,806,3,1,zi,0,0,0,0,22.086,0.253,0.0,,0.0,0.0,0.0,0.0,,0.0,192.270001,40.429841,,
1809211300008770,5.1661907,59.2805787,1809,11,3,zr,52,52,53,53,20.484,0.039,1.135402E-6,0.9499651,0.1790861,20.97424,0.09636497,20.5359,0.1503958,20.01515,192.289788,115.835739,1773,2
806303400043599,5.122434,59.2570743,806,3,4,zi,33,29,35,31,19.783,0.046,4.70916E-7,0.6554624,0.06785589,19.92731,0.03741264,19.82728,0.0846242,19.62795,192.300761,151.192005,1771,5
1809211300005462,5.0231157,59.3511115,1809,11,3,zr,47,47,49,49,20.682,0.067,7.691407E-7,0.9129043,0.189443,21.01674,0.09550667,20.59593,0.1551074,20.08824,192.314765,332.144118,1774,5
806303100060977,5.0231154,59.3511202,806,3,1,zi,39,35,42,37,19.949,0.053,6.610975E-7,1.207455,0.1080951,20.17231,0.07700539,19.96339,0.09455271,19.64254,192.342703,332.148339,1774,5
806103400000149,5.122243,59.2569988,806,3,4,zg,43,40,44,41,21.508,0.115,1.759008E-6,1.438889,0.2529588,21.8126,0.1800041,21.3425,0.1854723,20.73407,192.370379,151.322731,1771,5
1809211300043026,4.9856226,59.2737822,1809,11,3,zr,5,5,5,5,21.712,0.114,1.276955E-6,1.949509,0.3503186,21.52576,0.2384129,20.94448,0.1813128,20.68672,192.393519,235.748235,,
806303100062196,5.176754,59.3049431,806,3,1,zi,5,3,7,4,21.498,0.134,1.04224E-6,0.3990327,0.1390422,21.3398,0.04838181,21.0473,0.1797619,20.99892,192.398409,88.825925,1775,2
806203100042823,5.0230948,59.3511438,806,3,1,zr,438,434,445,441,20.683,0.063,1.083503E-6,1.048701,0.1742521,21.07111,0.113389,20.6499,0.1603036,20.02513,192.435479,332.150225,1774,5
1809111300028135,5.0231288,59.351163,1809,11,3,zg,0,0,0,0,22.235,0.103,0.0,,0.0,0.0,0.0,0.0,,0.0,192.4674,332.176267,1774,5
1809111300005709,5.166314,59.2805795,1809,11,3,zg,5,5,5,5,21.869,0.098,6.350011E-7,2.553445,0.4483816,22.00044,0.3623238,21.36025,0.2103751,20.99792,192.492501,115.80547,1773,2
806203400064224,5.0829784,59.2506958,806,3,4,zr,1,1,2,2,22.575,0.361,0.0,0.0,,21.67585,0.0,21.67585,0.1289551,21.67585,192.545267,174.019949,1776,3
806103100019794,5.1751816,59.3134907,806,3,1,zg,301,295,362,354,20.085,0.03,1.023071E-6,0.928632,0.1295096,20.40561,0.06363678,20.05943,0.1015988,19.50871,192.574579,79.616433,1777,5
806303400070070,5.0977063,59.2520175,806,3,4,zi,9,9,9,9,20.177,0.083,1.55856E-6,2.438264,0.4025739,20.22989,0.1535721,19.96144,0.09338036,19.14338,192.596685,165.82424,1778,3
806303100043903,5.1752214,59.3134479,806,3,1,zi,43,39,48,43,18.452,0.028,2.956683E-7,0.8997278,0.03918412,18.59789,0.01962471,18.46917,0.03233822,18.40596,192.619058,79.665414,1777,5
1809211300042507,5.1768828,59.3050663,1809,11,3,zr,0,0,0,0,22.817,0.224,0.0,,0.0,0.0,0.0,0.0,,0.0,192.643951,88.695369,1775,2
1809211300007301,5.175232,59.3134579,1809,11,3,zr,76,76,85,85,18.968,0.022,3.467798E-7,0.9410998,0.04760167,19.08878,0.03157425,18.9824,0.04974179,18.84051,192.644628,79.655908,1777,5
806203100023141,5.1752301,59.3134686,806,3,1,zr,843,834,966,955,18.973,0.022,6.143364E-7,1.036552,0.06915502,19.30784,0.03734398,18.98857,0.05341382,18.69721,192.648055,79.64445,1777,5
1809111300004726,5.175236,59.3134542,1809,11,3,zg,53,53,55,55,20.075,0.034,9.083397E-7,1.039692,0.1336258,20.35603,0.08002853,20.07331,0.1141206,19.68368,192.649488,79.660195,1777,5
806103100045017,5.0229834,59.3511914,806,3,1,zg,7,7,7,7,22.282,0.246,2.40804E-6,2.224456,0.4306327,22.29851,0.2889977,21.49359,0.1926169,21.20459,192.682596,332.120332,1774,5
806203400044382,5.0756885,59.2503954,806,3,4,zr,564,556,696,686,19.185,0.027,6.810603E-7,1.178135,0.09055519,19.51222,0.04764652,19.1766,0.05995981,18.65034,192.694883,178.024702,1779,5
806103400039603,5.139158,59.2627611,806,3,4,zg,49,47,52,50,21.187,0.081,1.596439E-6,1.330466,0.2049543,21.65098,0.160677,21.24378,0.1790497,20.55451,192.710585,140.17472,1780,5
806303100072930,5.0042256,59.344725,806,3,1,zi,1,1,1,1,21.784,0.221,0.0,0.0,,19.09069,0.0,19.09069,0.04999279,19.09069,192.72245,319.7396,,
1809211300054590,5.174796,59.2931286,1809,11,3,zr,0,0,0,0,22.69,0.211,0.0,,0.0,0.0,0.0,0.0,,0.0,192.729451,101.552013,1781,3
806303100073674,5.1768736,59.3060808,806,3,1,zi,2,2,2,2,21.525,0.178,1.667168E-6,0.0,0.1733982,21.30238,0.0,21.17977,0.1816471,21.05716,192.739056,87.609748,,
1809211300055069,5.0757418,59.2503769,1809,11,3,zr,75,75,82,82,19.165,0.024,3.323322E-7,0.8933393,0.06076429,19.30755,0.03409195,19.16173,0.05657954,19.00044,192.764844,177.99624,1779,5
1809111300036915,5.0458824,59.3557439,1809,11,3,zg,1,1,1,1,23.045,0.284,0.0,0.0,,21.5625,0.0,21.5625,0.2247876,21.5625,192.773325,345.560011,,
806303400059910,5.0756939,59.2503735,806,3,4,zi,41,36,44,39,18.493,0.033,2.760488E-7,1.14904,0.03255429,18.55653,0.02524567,18.49371,0.03257434,18.42554,192.774019,178.022556,1779,5
806303100082437,4.9678641,59.2978183,806,3,1,zi,2,2,2,2,22.195,0.272,1.475487E-6,0.0,0.2220256,21.4043,0.0,21.2473,0.1862251,21.09031,192.782424,263.534479,,
1809111300037716,5.0757629,59.250371,1809,11,3,zg,27,27,28,28,20.878,0.045,1.126081E-6,0.8746076,0.1610763,21.05388,0.09989357,20.75762,0.1693356,20.41324,192.78743,177.984925,1779,5
806103400039632,5.0757359,59.2503676,806,3,4,zg,118,115,125,122,20.916,0.077,1.325795E-6,0.9325198,0.1650337,21.30443,0.09589577,20.8099,0.1524633,20.26172,192.797925,177.999813,1779,5
806303400082370,5.0019866,59.2640527,806,3,4,zi,0,0,0,0,22.195,0.207,0.0,,0.0,0.0,0.0,0.0,,0.0,192.821334,221.976778,,
806303100042288,4.9984555,59.342089,806,3,1,zi,44,40,49,44,17.233,0.027,1.885919E-7,1.378719,0.02546715,17.31342,0.01520824,17.24014,0.01635413,17.17692,192.865499,315.512578,1782,5
1809211300043303,5.1342594,59.2607424,1809,11,3,zr,1,1,1,1,21.661,0.099,0.0,0.0,,20.95818,0.0,20.95818,0.1823432,20.95818,192.878169,143.615792,,
1809211300041890,4.9984665,59.342103,1809,11,3,zr,77,77,86,86,17.94,0.022,2.295756E-7,1.195552,0.03367172,18.04124,0.02065849,17.95862,0.02561853,17.83962,192.887256,315.527355,1782,5
1809111300028228,4.9984739,59.34211,1809,11,3,zg,54,54,56,56,19.572,0.03,9.759172E-7,1.086596,0.1026949,19.85263,0.05987644,19.57449,0.08169807,19.23035,192.895693,315.535481,1782,5
1809211300076768,5.1769309,59.3064118,1809,11,3,zr,0,0,0,0,22.719,0.2,0.0,,0.0,0.0,0.0,0.0,,0.0,192.895739,87.257345,,
1809111300006051,4.9973331,59.2662804,1809,11,3,zg,1,1,1,1,22.076,0.112,0.0,0.0,,21.89348,0.0,21.89348,0.2483736,21.89348,192.929726,225.462013,1783,3
806203100021957,4.9984564,59.3421202,806,3,1,zr,877,868,1108,1097,17.964,0.016,4.112644E-7,1.299616,0.04366506,18.08275,0.02460098,17.9636,0.02806478,17.63328,192.944399,315.536327,1782,5
806203100022960,5.1731935,59.3183615,806,3,1,zr,3,2,3,2,22.204,0.254,3.167581E-6,0.0,0.2387178,21.71293,0.0,21.51763,0.2236606,21.23798,192.947653,74.29179,1784,3
806303100041525,5.0681588,59.3574529,806,3,1,zi,44,40,49,44,15.174,0.028,9.262894E-8,0.8619047,0.01238643,15.21038,0.006242275,15.17481,0.01073761,15.15165,192.960833,357.863152,1785,5
806203400000046,5.1392741,59.2627194,806,3,4,zr,393,386,441,432,19.877,0.039,8.842194E-7,1.267544,0.1289007,20.29385,0.08091164,19.82448,0.09463936,19.34143,192.962633,140.154478,1780,5
1809211300005194,5.0681558,59.3574567,1809,11,3,zr,77,77,86,86,15.443,0.016,1.338619E-7,0.9318679,0.01173315,15.47992,0.007021904,15.44724,0.01117184,15.42842,192.974709,357.86167,1785,5
1809111300003355,5.0681481,59.3574571,1809,11,3,zg,66,66,70,70,16.16,0.017,3.286645E-7,0.6301694,0.01261591,16.19368,0.006964684,16.16089,0.01638582,16.12184,192.976676,357.857494,1785,5
806103100018925,4.998434,59.3421309,806,3,1,zg,340,331,416,405,19.527,0.024,8.559028E-7,1.129254,0.09870061,19.99043,0.05657959,19.57546,0.0742835,19.14182,193.000695,315.535644,1782,5
806203100021405,5.0681431,59.357466,806,3,1,zr,878,869,1236,1225,15.454,0.02,2.443524E-7,0.9029668,0.01361671,15.50551,0.007992744,15.45116,0.01312345,15.39279,193.009038,357.855129,1785,5
806103100018550,5.0681399,59.3574702,806,3,1,zg,365,356,472,461,16.18,0.013,2.366119E-7,0.9210607,0.01698569,16.22029,0.01121521,16.17829,0.01805274,16.11958,193.024367,357.853556,1785,5
806303400043519,5.1392936,59.2626982,806,3,4,zi,36,31,38,33,19.211,0.032,3.156622E-7,1.038267,0.04787908,19.28453,0.03653431,19.16648,0.05216938,19.09831,193.044241,140.160791,1780,5
1809111300037642,5.0103627,59.2605119,1809,11,3,zg,4,4,4,4,21.724,0.095,2.386468E-6,0.9021822,0.3218041,21.58675,0.113266,21.0201,0.1861355,20.87683,193.046489,216.034986,1786,5
1809211300043281,5.010417,59.2604889,1809,11,3,zr,64,64,65,65,20.148,0.034,6.931286E-7,1.375686,0.1592873,20.72516,0.1116753,20.19861,0.1203543,19.86702,193.05483,215.996553,1786,5
806303100073711,5.177132,59.3039049,806,3,1,zi,0,0,0,0,22.013,0.217,0.0,,0.0,0.0,0.0,0.0,,0.0,193.058663,89.938914,,
1809211300009560,5.1392958,59.2626861,1809,11,3,zr,72,72,79,79,19.799,0.027,6.397484E-7,1.24607,0.116584,20.11806,0.07476425,19.78256,0.08895607,19.53527,193.080308,140.168139,1780,5
806303100082318,5.176638,59.309214,806,3,1,zi,4,4,5,5,21.758,0.186,2.273216E-6,1.714975,0.2627581,21.54282,0.2053576,21.23711,0.1775321,20.98944,193.089414,84.258385,,
1809211300007050,5.1731843,59.3185244,1809,11,3,zr,0,0,0,0,22.715,0.274,0.0,,0.0,0.0,0.0,0.0,,0.0,193.090132,74.122852,1784,3
1809111300004790,4.967246,59.3075441,1809,11,3,zg,0,0,0,0,22.637,0.161,0.0,,0.0,0.0,0.0,0.0,,0.0,193.096329,273.951394,1787,5
806303400082428,5.0104157,59.2604722,806,3,4,zi,37,32,39,34,19.386,0.045,4.148817E-7,1.476169,0.1124868,19.71242,0.06432343,19.46212,0.06460364,19.22424,193.10491,215.986656,1786,5
806203400030545,5.0103048,59.260512,806,3,4,zr,328,320,350,341,20.158,0.065,1.117059E-6,1.554858,0.1944296,20.72084,0.1286001,20.20252,0.1226238,19.23536,193.108813,216.060629,1786,5
1809111300006224,5.1393241,59.2626847,1809,11,3,zg,14,14,15,15,21.18,0.066,1.313913E-6,1.286087,0.2579095,21.41914,0.175808,21.20097,0.2026713,20.53285,193.117498,140.157222,1780,5
1809211300069909,5.0506197,59.356425,1809,11,3,zr,0,0,0,0,22.15,0.18,0.0,,0.0,0.0,0.0,0.0,,0.0,193.188095,348.238955,1788,3
1809211300076685,5.1590171,59.2737491,1809,11,3,zr,0,0,0,0,22.443,0.217,0.0,,0.0,0.0,0.0,0.0,,0.0,193.189803,124.133385,,
806203100065390,5.1588683,59.3342032,806,3,1,zr,2,2,2,2,22.51,0.289,2.382978E-6,0.0,0.4860536,22.15531,0.0,21.81162,0.2451069,21.46793,193.196016,55.570545,,
806103400039610,5.0103964,59.2604466,806,3,4,zg,29,28,29,28,21.533,0.112,2.327725E-6,1.295968,0.2656635,21.95987,0.1671505,21.4379,0.1912218,20.60349,193.200374,215.979145,1786,5
806303100061071,5.0099075,59.3471835,806,3,1,zi,4,4,5,4,21.48,0.15,2.600679E-6,1.005087,0.2715446,21.28938,0.1250515,21.13029,0.1844629,20.68296,193.208072,323.799297,,
806303100082307,4.9671795,59.3075263,806,3,1,zi,30,26,34,29,20.674,0.066,9.661253E-7,1.175905,0.1526868,21.01452,0.1166487,20.65617,0.1470725,20.32622,193.213947,273.929995,1787,5
1809211300042998,4.9829295,59.2754686,1809,11,3,zr,58,58,60,60,20.333,0.034,9.72834E-7,1.617909,0.1836853,20.74119,0.1442842,20.34015,0.1322174,19.94103,193.21847,238.063908,1789,2
1809211300073469,5.1678085,59.2817196,1809,11,3,zr,0,0,0,0,22.574,0.257,0.0,,0.0,0.0,0.0,0.0,,0.0,193.235048,114.354666,,
1809211300043176,4.9973166,59.2661681,1809,11,3,zr,30,30,30,30,20.829,0.051,1.310476E-6,1.401365,0.2490227,21.29396,0.1678123,20.8943,0.1775402,20.21938,193.235402,225.382984,1783,3
806303400088871,4.9973147,59.2661668,806,3,4,zi,24,20,25,21,20.317,0.076,1.189023E-6,1.30793,0.1478328,20.63524,0.1103849,20.36514,0.1251265,20.03562,193.241178,225.382726,1783,3
806303100044905,5.1750228,59.2929618,806,3,1,zi,2,1,2,1,21.524,0.122,1.082537E-6,0.0,0.2333789,21.41385,0.0,21.24882,0.1863281,21.0838,193.259625,101.701436,1781,3
1809211300073311,5.0063892,59.3458287,1809,11,3,zr,0,0,0,0,22.762,0.245,0.0,,0.0,0.0,0.0,0.0,,0.0,193.26355,321.399688,,
1809111300029296,5.0976756,59.2518197,1809,11,3,zg,2,2,2,2,21.527,0.148,4.42814E-6,0.0,0.5023136,21.29043,0.0,20.93524,0.180088,20.58005,193.273467,165.8921,1778,3
806203100043603,4.9671396,59.3075035,806,3,1,zr,144,141,145,142,21.244,0.097,1.50028E-6,1.105499,0.295288,21.8295,0.154664,21.29637,0.2074221,20.20161,193.281623,273.904262,1787,5
806303100088677,5.1753719,59.293795,806,3,1,zi,0,0,0,0,21.985,0.245,2.47E-322,,0.0,0.0,0.0,0.0,,0.0,193.299297,100.792201,,
1809111300029021,4.982958,59.2754004,1809,11,3,zg,0,0,0,0,22.166,0.119,0.0,,0.0,0.0,0.0,0.0,,0.0,193.304318,237.993966,1789,2
806303100082181,5.173316,59.3185084,806,3,1,zi,12,10,14,12,21.172,0.085,1.49661E-6,0.7647891,0.21559,21.21928,0.08538818,20.94204,0.1655313,20.48852,193.307294,74.158792,1784,3
806303400070082,5.0833007,59.2505002,806,3,4,zi,0,0,0,0,21.46,0.141,6.926857E-310,,0.0,0.0,0.0,0.0,,0.0,193.308005,173.86678,1776,3
1809211300070489,5.0834424,59.2504974,1809,11,3,zr,1,1,1,1,22.435,0.235,0.0,0.0,,20.74867,0.0,20.74867,0.1665908,20.74867,193.346021,173.790249,1776,3
1809211300006134,4.9872259,59.335679,1809,11,3,zr,0,0,0,0,23.0,0.284,0.0,,0.0,0.0,0.0,0.0,,0.0,193.368045,306.323232,,
1809211300066659,4.9670698,59.3075564,1809,11,3,zr,6,6,6,6,21.493,0.103,1.520206E-6,1.805444,0.2527611,21.43063,0.2370205,21.1217,0.1946372,20.795,193.422353,273.958023,1787,5
1809211300007200,5.1748627,59.3155057,1809,11,3,zr,1,1,1,1,21.866,0.125,0.0,0.0,,21.49732,0.0,21.49732,0.2228783,21.49732,193.430166,77.470808,1790,3
806203100056925,5.1748482,59.3155491,806,3,1,zr,25,25,25,25,22.191,0.282,2.381158E-6,1.464566,0.2783658,22.09413,0.2244396,21.5662,0.2272032,20.98976,193.437877,77.423917,1790,3
806303100043792,5.1748899,59.3154698,806,3,1,zi,25,21,27,22,20.979,0.123,1.424891E-6,1.227549,0.217015,21.25707,0.1342678,20.89238,0.1621649,20.38196,193.451168,77.511376,1790,3
806203100060161,5.0505767,59.3564968,806,3,1,zr,4,4,4,4,22.198,0.235,3.718834E-6,2.16821,0.383406,21.8768,0.3257504,21.50508,0.2227448,21.12259,193.45724,348.231708,1788,3
806303100041569,5.0507394,59.356515,806,3,1,zi,4,3,5,3,21.415,0.12,6.175095E-7,0.7337829,0.146945,21.33284,0.08946228,21.1229,0.1807575,20.98772,193.460638,348.322223,1788,3
806203400044373,5.0976902,59.2517639,806,3,4,zr,54,54,59,59,21.161,0.146,2.256376E-6,3.134351,0.4518489,21.18626,0.2628107,20.17613,0.1243138,19.24186,193.474848,165.89886,1778,3
806103100029809,4.9670355,59.3075496,806,3,1,zg,2,2,2,2,22.634,0.282,2.986461E-6,0.0,0.049094,21.84666,0.0,21.81195,0.2120708,21.77724,193.483588,273.949531,1787,5
1809111300028874,4.9725555,59.2863629,1809,11,3,zg,66,66,69,69,18.605,0.018,5.973261E-7,1.013059,0.06422003,18.69254,0.02964878,18.59341,0.04339066,18.27679,193.523014,251.013786,1791,4
1809211300008390,4.9725474,59.2863565,1809,11,3,zr,76,76,85,85,17.685,0.016,2.288642E-7,1.126205,0.02441573,17.75692,0.01684093,17.69343,0.02217036,17.64431,193.544619,251.00878,1791,4
806103100030026,4.9725247,59.2863713,806,3,1,zg,319,310,416,405,18.598,0.023,5.634915E-7,1.056598,0.05493513,18.95808,0.02949524,18.60644,0.04138719,18.41426,193.566662,251.027723,1791,4
806103400048155,5.1367934,59.2614813,806,3,4,zg,1,0,1,0,22.536,0.264,0.0,0.0,,21.76915,0.0,21.76915,0.2117252,21.76915,193.570965,142.037277,1792,2
806303100062642,4.9725316,59.2863451,806,3,1,zi,36,32,42,37,17.347,0.028,9.124058E-8,1.246488,0.02376373,17.39652,0.01439571,17.34726,0.01712257,17.29779,193.58549,251.000111,1791,4
1809211300066651,4.9672443,59.3091979,1809,11,3,zr,0,0,0,0,23.214,0.347,0.0,,0.0,0.0,0.0,0.0,,0.0,193.591518,275.709673,1793,2
806303100073587,4.9672518,59.3092971,806,3,1,zi,0,0,0,0,22.129,0.226,0.0,,0.0,0.0,0.0,0.0,,0.0,193.613102,275.815247,1793,2
806303100091278,5.1744004,59.3167577,806,3,1,zi,0,0,1,0,22.087,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.2235544,0.0,193.626107,76.114135,,
806103100040060,5.0041389,59.345017,806,3,1,zg,0,0,0,0,22.739,0.295,0.0,,0.0,0.0,0.0,0.0,,0.0,193.62772,319.904962,,
806103100045237,4.9706706,59.2892979,806,3,1,zg,48,47,51,50,21.599,0.119,1.837228E-6,1.028392,0.2058071,21.86744,0.1337099,21.4947,0.1927652,20.79917,193.665183,254.304977,1794,5
1809211300041842,5.0035511,59.3447769,1809,11,3,zr,0,0,0,0,22.364,0.215,0.0,,0.0,0.0,0.0,0.0,,0.0,193.66774,319.496096,,
1809111300028841,4.9706387,59.289293,1809,11,3,zg,8,8,8,8,21.692,0.073,1.603171E-6,1.654238,0.2988298,21.66745,0.2338457,21.34913,0.2095827,20.80369,193.726419,254.304675,1794,5
806203100063360,5.1752428,59.2928524,806,3,1,zr,3,3,3,3,22.395,0.289,2.576243E-6,0.0,0.5775554,22.07049,0.0,21.85141,0.2480092,20.97875,193.736236,101.791014,1781,3
1809211300043465,5.0584729,59.250513,1809,11,3,zr,0,0,0,0,22.665,0.336,0.0,,0.0,0.0,0.0,0.0,,0.0,193.780002,187.426118,1795,2
806203100043923,4.9706043,59.2892918,806,3,1,zr,606,597,625,615,20.305,0.086,8.920233E-7,1.038758,0.1442122,20.82634,0.08673954,20.19704,0.1238018,19.55975,193.788455,254.308531,1794,5
1809211300008527,4.9749936,59.2829016,1809,11,3,zr,12,12,12,12,21.506,0.105,1.420195E-6,0.9132458,0.2461817,21.5371,0.1196537,21.11656,0.1942506,20.71413,193.810148,247.096144,1796,2
1809211300042850,5.1722814,59.2871278,1809,11,3,zr,1,1,1,1,21.672,0.097,0.0,0.0,,21.70202,0.0,21.70202,0.238269,21.70202,193.82288,108.096641,1797,2
1809211300008262,4.9705869,59.2892665,1809,11,3,zr,67,67,70,70,20.223,0.048,6.50379E-7,1.038683,0.1421497,20.70165,0.08435822,20.21028,0.1204116,19.65104,193.844023,254.285196,1794,5
1809111300005680,4.979031,59.2785538,1809,11,3,zg,65,65,68,68,18.592,0.022,8.332384E-7,1.072972,0.05658822,18.68581,0.03152466,18.59953,0.0435598,18.36817,193.861264,241.973723,1798,2
1809211300008724,4.9790184,59.2785597,1809,11,3,zr,77,77,86,86,17.658,0.017,1.702912E-7,0.6956871,0.02118439,17.7271,0.01023102,17.66074,0.02180364,17.6069,193.871701,241.982486,1798,2
806203400044267,5.1371797,59.2615275,806,3,4,zr,6,6,6,6,22.001,0.193,3.240973E-6,0.9922112,0.2600635,21.89789,0.155797,21.63161,0.2327979,21.1887,193.877575,141.841338,1792,2
1809111300051745,5.166348,59.3281058,1809,11,3,zg,1,1,1,1,23.074,0.321,0.0,0.0,,20.64324,0.0,20.64324,0.1592798,20.64324,193.883213,63.239139,1799,4
806203100064524,5.0839722,59.3574076,806,3,1,zr,452,447,462,456,20.484,0.07,9.819651E-7,1.08771,0.1818739,21.01473,0.1106129,20.5215,0.1507706,19.70861,193.897014,6.461536,1800,5
806303100062564,4.970556,59.2892649,806,3,1,zi,35,31,38,33,19.436,0.043,3.912048E-7,1.211082,0.07885811,19.71539,0.05473328,19.49416,0.06700419,19.29321,193.900256,254.28813,1794,5
806303100042681,4.9845702,59.3340122,806,3,1,zi,44,40,49,44,18.502,0.029,1.996106E-7,1.42353,0.03724312,18.58138,0.03168964,18.5025,0.03300462,18.43554,193.906123,304.040825,1801,5
806303100062705,4.9749697,59.2828574,806,3,1,zi,23,20,27,23,20.615,0.079,1.028478E-6,0.9563229,0.1744345,20.9748,0.09606743,20.71716,0.1489346,20.25069,193.912791,247.057933,1796,2
1809111300004010,4.9845879,59.3340366,1809,11,3,zg,48,48,50,50,20.262,0.032,1.386791E-6,1.232269,0.143558,20.67692,0.1064625,20.25204,0.1280899,19.98451,193.928266,304.067713,1801,5
1809211300006211,4.9845653,59.3340236,1809,11,3,zr,77,77,85,85,19.072,0.022,4.869319E-7,0.9927325,0.05307254,19.21303,0.03615761,19.0973,0.05399971,18.94805,193.936516,304.049396,1801,5
1809211300005780,5.1375201,59.3461715,1809,11,3,zr,14,14,14,14,21.143,0.061,2.64342E-6,1.115662,0.1619126,21.36704,0.1456308,21.10695,0.1935285,20.80841,193.943104,38.266418,1802,4
1809111300047802,5.0026155,59.3444722,1809,11,3,zg,0,0,0,0,23.245,0.312,0.0,,0.0,0.0,0.0,0.0,,0.0,193.96168,318.899987,,
806203100022263,4.9845512,59.3340301,806,3,1,zr,847,838,958,947,19.093,0.026,6.066419E-7,0.9889508,0.07192299,19.42122,0.0384922,19.09926,0.05770615,18.81627,193.971062,304.050854,1801,5
806303100074073,5.1723761,59.2871127,806,3,1,zi,9,8,10,9,21.072,0.124,1.18013E-6,0.6881605,0.1307874,21.03207,0.0731411,20.82816,0.1575781,20.58072,194.005269,108.095847,1797,2
1809211300055068,5.0917463,59.2509435,1809,11,3,zr,2,2,2,2,22.06,0.183,2.477172E-6,0.0,0.165186,21.33413,0.0,21.21733,0.2018271,21.10052,194.008843,169.246824,,
806303400043704,5.0585307,59.2504419,806,3,4,zi,4,3,4,3,21.603,0.253,1.046299E-6,2.058568,0.3345435,21.43271,0.2467365,21.09161,0.177702,20.67395,194.020142,187.385209,1795,2
1809111300003751,5.1376429,59.3461566,1809,11,3,zg,0,0,0,0,22.8,0.183,0.0,,0.0,0.0,0.0,0.0,,0.0,194.0409,38.328453,1802,4
806303100072936,5.1376224,59.346168,806,3,1,zi,24,20,28,23,20.487,0.055,8.008625E-7,1.113089,0.180745,20.88431,0.1042271,20.56668,0.1388273,20.12196,194.049714,38.31222,1802,4
806203100051664,5.1375961,59.3461805,806,3,1,zr,183,181,187,185,21.097,0.092,1.612186E-6,1.309537,0.2646907,21.72559,0.1701317,21.10244,0.1926156,20.18768,194.055043,38.292798,1802,4
