SourceID,mean_color,std_color,max_color,min_color,mean_mag_r,std_mag_r,max_mag_r,min_mag_r,mean_mag_g,std_mag_g,max_mag_g,min_mag_g,absolute_mag_r,var,Plxflag,ic10_flag,type,XMM,Chandra,intrinsic_mag_r,intrinsic_color
1,1.0864858025903101,0.02629102503835969,1.1664934158325195,0.9990253448486328,15.05040168762207,0.015309100970625877,15.130514144897461,14.99232292175293,16.13667869567871,0.0212542787194252,16.19933319091797,16.063392639160156,3.0339368360293015,N,1.0,False,GinGroup,0.0,0.0,,
3,1.3851494012877,0.21457304668959318,1.9470291137695312,0.9645023345947266,19.72352409362793,0.11341223865747452,20.101001739501953,19.399478912353516,21.077953338623047,0.2168530970811844,21.68096923828125,20.455461502075195,7.778952760702293,N,1.0,False,0,0.0,0.0,,
11,0.7045282636369977,0.21802066020877142,1.071676254272461,0.2455005645751953,20.186723709106445,0.18843547999858856,20.60763931274414,19.61456871032715,20.87017059326172,0.22827428579330444,21.361862182617188,20.02822494506836,,,,,,,,,
14,0.7754662802855893,0.04543611032421995,0.9366283416748047,0.6559391021728516,17.631305694580078,0.024764345958828926,17.75586700439453,17.527626037597656,18.408784866333008,0.03957109525799751,18.572996139526367,18.30717658996582,4.142960338002073,N,1.0,False,0,0.0,0.0,,
15,0.8429605960845947,0.20515161666652731,1.2707901000976562,0.4807586669921875,20.4040470123291,0.19712595641613007,20.994070053100586,19.761077880859375,21.276466369628906,0.21113960444927216,21.65484046936035,20.755855560302734,-6.129644987670897,N,0.0,True,HII,0.0,0.0,17.870355012329103,-0.23856740391540487
16,0.6505086215925805,0.16084517739527737,1.042612075805664,0.22167396545410156,20.046873092651367,0.13712316751480103,20.427988052368164,19.368419647216797,20.69869613647461,0.15728551149368286,21.063072204589844,20.131877899169922,-6.486818907348631,N,0.0,True,Em*,0.0,0.0,17.51318109265137,-0.4310193784074191
18,0.5928415335141696,0.2103849235860616,1.1306018829345703,-0.06048583984375,20.264171600341797,0.14904890954494476,20.70563316345215,19.832855224609375,20.886587142944336,0.19304557144641876,21.414894104003906,20.210617065429688,9.781520742877648,N,1.0,False,HII,0.0,0.0,,
23,0.8986599829889113,0.17687192495996168,1.2724685668945312,0.32501983642578125,19.54425621032715,0.10004840791225433,19.85916519165039,19.044063568115234,20.44505500793457,0.16600669920444489,20.782928466796875,19.861698150634766,-6.98943578967285,N,0.0,True,Cl*,0.0,0.0,17.01056421032715,-0.18286801701108835
25,0.58124525770009,0.1922270091155054,1.1056194305419922,0.09318733215332031,19.45784568786621,0.210506409406662,19.978656768798828,17.984739303588867,20.036285400390625,0.2091728299856186,20.42414093017578,18.759004592895508,-7.075846312133788,V,0.0,True,0,0.0,0.0,16.924153687866212,-0.5002827422999097
28,0.9105415344238281,0.23335532026035571,1.461771011352539,0.38162803649902344,20.506973266601562,0.1794331669807434,21.120155334472656,20.03436279296875,21.380706787109375,0.2758341133594513,21.93632698059082,20.615158081054688,-6.026718733398436,N,0.0,True,0,0.0,0.0,17.973281266601564,-0.17098646557617148
32,0.841863901187212,0.26114970119924025,1.5531539916992188,0.1717071533203125,20.35551643371582,0.18289107084274292,21.110010147094727,19.935501098632812,21.191518783569336,0.21513117849826813,21.8941650390625,20.560773849487305,9.34254668209773,N,1.0,False,0,0.0,0.0,,
33,1.2391612189156669,0.16357780172192785,1.7513160705566406,0.7122230529785156,19.259504318237305,0.08701540529727936,19.577991485595703,19.022056579589844,20.485431671142578,0.16184024512767792,20.934471130371094,19.914899826049805,7.438430495905564,N,1.0,False,0,0.0,0.0,,
36,0.6220426177978515,0.22483920052567544,1.1272163391113281,0.1820240020751953,20.577747344970703,0.22167688608169556,21.00428009033203,19.708017349243164,21.211116790771484,0.22602035105228424,21.717479705810547,20.289213180541992,-5.955944655029295,N,0.0,True,0,0.0,0.0,18.044055344970705,-0.4594853822021481
