angDist,SourceID,RA,DEC,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff,B_Teff,logg,b_logg,B_logg,[Fe/H],b_[Fe/H],B_[Fe/H],Dist,b_Dist,B_Dist,A0,b_A0,B_A0,AG,b_AG,B_AG,E(BP-RP),b_E(BP-RP),B_E(BP-RP),Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000
0.089210,344,5.04622525,59.3181581,Gaia DR3 428243217629874048,5.04621512902,59.31813386369,0.000,0.000,146,1636148068921376768,428243217629874048,1193376018,0.1080,0.1182,0.3282,0.1565,2.0973,2.516,-2.463,0.138,0.510,0.160,-0.2280,0.1069,-0.1307,-0.0656,0.0543,-0.1089,0.0614,-0.1660,0.1403,-0.4052,450,0,446,4,0.8797,4.9790e+02,0.433,1.2286e+00,95,0,,1.3428,0.0311,-0.080,0.007,-0.020,-0.030,0.030,52,28,0.248035,58,8.873e-03,5.750e+01,0,0,1.029,0,473,673.89700,9.68832e-01,6.95577e+02,18.615883,0.003167,54,2.34577e+02,5.54531e+00,4.23018e+01,19.412830,0.025818,54,6.38399e+02,5.53948e+00,1.15245e+02,17.735165,0.010151,1.295,0,1,0,1,0,1.677666,0.796947,0.880718,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999990,4743.3,4489.3,4793.0,4.9203,4.8909,4.9913,-2.7863,-3.3776,-2.2223,950.9679,771.8407,988.9616,1.4286,1.1489,1.5010,1.0779,0.8570,1.1343,0.5943,0.4708,0.6240,MARCS,5.04623658428,59.31813159759,2.221928,2.558888,-0.3952
0.053201,348,5.0801986,59.3229238,Gaia DR3 428243183269260672,5.08020895775,59.32290999895,0.000,0.000,146,1636148068921376768,428243183269260672,1244301093,0.0896,0.0968,0.3271,0.1307,2.5026,5.737,-5.734,0.116,0.174,0.128,-0.2021,0.2368,-0.1297,-0.0515,-0.0158,-0.1388,0.0793,-0.1737,0.2016,-0.3902,462,0,457,5,0.9634,5.0584e+02,0.302,8.2197e-01,95,0,,1.3928,0.0264,-0.062,0.077,-0.017,-0.025,-0.048,54,27,0.201418,61,1.811e-02,5.863e+01,0,0,1.032,0,490,840.98065,1.04112e+00,8.07765e+02,18.375402,0.003066,56,2.79736e+02,6.78219e+00,4.12456e+01,19.221674,0.026471,51,7.76954e+02,6.97503e+00,1.11391e+02,17.521906,0.010454,1.256,0,1,0,1,0,1.699768,0.846272,0.853497,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999996,4428.4,4358.7,4454.0,4.9132,4.8959,4.9288,-1.6521,-1.7151,-1.5768,817.7504,796.0234,844.7793,0.9427,0.8546,0.9751,0.7035,0.6351,0.7279,0.3816,0.3440,0.3951,PHOENIX,5.08025890750,59.32290922725,1.871202,2.038556,-0.3798
0.111368,350,5.10978285,59.3002748,Gaia DR3 428242947042546048,5.10980221213,59.30024548639,0.000,0.000,140,1636148068921376768,428242947042546048,1778485007,0.1998,0.2105,-0.4505,0.2848,-1.5818,0.244,-0.171,0.254,-0.174,0.281,-0.2768,0.1140,-0.0199,-0.1370,0.1028,-0.2036,0.1869,-0.1994,0.2073,-0.4584,460,0,459,1,1.4756,5.1740e+02,0.000,0.0000e+00,95,0,,1.4934,0.0578,-0.073,0.005,-0.031,-0.034,-0.023,53,25,0.455326,59,2.224e-03,1.399e+02,0,0,1.049,0,466,276.28851,8.39652e-01,3.29051e+02,19.583960,0.004299,54,9.89349e+01,5.01533e+00,1.97265e+01,20.350168,0.055110,52,1.50418e+02,5.54570e+00,2.71234e+01,19.304646,0.040208,0.903,0,1,0,1,0,1.045523,0.766209,0.279314,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999998,,,,,,,,,,,,,,,,,,,,,,,5.10980369815,59.30024626166,4.076602,4.462657,-0.4452
0.063625,354,5.103972000000001,59.292788900000005,Gaia DR3 428242947042576256,5.10399760520,59.29277700902,0.000,0.000,138,1636148068921376768,428242947042576256,1342126561,0.1056,0.1077,0.0102,0.1516,0.0671,0.308,-0.024,0.139,-0.307,0.146,-0.2211,0.1508,-0.1663,-0.0597,0.0507,-0.1560,0.1628,-0.1627,0.2137,-0.4086,473,0,472,1,0.7901,5.2817e+02,0.308,6.5976e-01,95,0,,1.3250,0.0300,-0.087,0.028,-0.045,-0.019,-0.048,54,27,0.236779,63,1.395e-02,4.859e+01,0,0,1.025,0,483,704.23542,2.00939e+00,3.50472e+02,18.568071,0.004146,55,2.10671e+02,5.83163e+00,3.61256e+01,19.529530,0.030184,57,7.86897e+02,9.19882e+00,8.55432e+01,17.508101,0.013243,1.417,0,3,0,1,0,2.021429,0.961458,1.059971,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999997,4395.6,4323.1,4467.1,4.8430,4.8117,4.8731,-1.2807,-1.4061,-1.1604,727.2642,683.7033,779.9341,1.8895,1.7860,1.9922,1.3664,1.2865,1.4457,0.7433,0.6995,0.7869,PHOENIX,5.10399781497,59.29277837508,2.243662,2.321951,-0.3981
0.196649,355,5.09580545,59.288259800000006,Gaia DR3 428242839672739456,5.09576870182,59.28820850052,0.000,0.000,141,1636148068921376768,428242839672739456,682850477,0.2217,0.2332,0.9624,0.3126,3.0788,1.651,-0.516,0.281,-1.568,0.327,-0.2459,0.1622,-0.0439,-0.1110,0.1211,-0.1590,0.0661,-0.1997,0.1564,-0.4703,436,0,434,2,2.4885,5.2799e+02,0.323,1.6960e-01,95,0,,1.4018,0.0633,-0.053,0.028,0.014,-0.028,-0.014,51,26,0.517209,58,3.598e-02,6.072e+01,2,0,1.085,0,449,270.52999,1.09234e+00,2.47661e+02,19.606829,0.005178,53,1.50564e+02,6.39187e+00,2.35555e+01,19.894239,0.046177,52,4.49569e+02,7.85791e+00,5.72122e+01,18.115906,0.019350,2.218,0,53,0,52,0,1.778334,0.287411,1.490923,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999998,,,,,,,,,,,,,,,,,,,,,,,5.09577319571,59.28821547142,4.515160,5.214380,-0.4576
1.474716,355,5.09580545,59.288259800000006,Gaia DR3 428242843963372672,5.09652606709,59.28843968925,0.002,0.001,100,1636148068921376768,428242843963372672,579971958,2.0683,1.2738,-3.8708,2.2077,-1.7533,2.918,0.120,2.271,-2.916,1.852,-0.1841,0.5600,-0.7319,0.1540,-0.3569,-0.0723,0.1814,-0.3189,0.0340,-0.4724,143,0,140,3,3.5333,2.1047e+02,5.698,5.0048e+00,95,0,,2.3520,0.3866,0.251,-0.272,0.318,-0.174,-0.101,17,12,3.834264,21,1.127e-01,1.431e+02,9,21,1.221,0,142,87.63713,1.43805e+00,6.09416e+01,20.830647,0.018028,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,5.09652502143,59.28845264772,37.874759,29.429152,-0.4623
1.981604,358,5.0501183,59.320425,Gaia DR3 428243217629874816,5.05117575016,59.32031602412,0.000,0.000,145,1636148068921376768,428243217629874816,1649527701,0.2176,0.2342,-0.0150,0.3148,-0.0475,0.472,0.393,0.283,-0.261,0.313,-0.2112,0.1567,-0.0620,-0.1164,0.0579,-0.1907,0.1607,-0.2080,0.1849,-0.4206,435,0,434,1,-1.7641,4.3096e+02,0.000,0.0000e+00,95,0,,1.1689,0.0634,-0.092,0.033,0.025,-0.055,0.019,50,26,0.499477,56,3.163e-02,1.026e+02,0,0,0.940,0,453,250.61718,1.33862e+00,1.87220e+02,19.689840,0.006421,32,7.42664e+01,5.98881e+00,1.24009e+01,20.661562,0.087598,34,3.20476e+02,1.07666e+01,2.97658e+01,18.483408,0.036671,1.575,0,25,0,28,0,2.178154,0.971722,1.206432,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999993,,,,,,,,,,,,,,,,,,,,,,,5.05117232690,59.32031718499,4.549734,4.973568,-0.4076
0.070294,365,5.1072922,59.2949889,Gaia DR3 428242947052298496,5.10730734505,59.29497097070,0.000,0.000,143,1636148068921376768,428242947052298496,80742801,0.0437,0.0466,1.6838,0.0640,26.2926,3.086,-1.993,0.059,2.356,0.063,-0.2147,0.1170,-0.1004,-0.0712,0.0464,-0.1294,0.1046,-0.2057,0.1847,-0.3664,470,0,467,3,0.9087,5.7936e+02,0.273,3.2472e+00,95,0,,1.3014,0.0125,-0.074,0.050,0.018,-0.010,-0.040,54,27,0.099094,64,2.424e-02,7.581e+01,1,0,1.029,0,493,2964.37800,2.63746e+00,1.12395e+03,17.007532,0.002920,58,7.52441e+02,5.99737e+00,1.25462e+02,18.147362,0.009093,58,3.12254e+03,1.03097e+01,3.02874e+02,16.011625,0.005209,1.307,0,2,0,3,0,2.135736,1.139830,0.995907,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999938,4223.5,4207.8,4241.4,4.4145,4.3880,4.4827,0.3412,0.2441,0.4161,777.7795,716.4867,808.1965,1.4381,1.4015,1.4800,1.0152,0.9887,1.0458,0.5535,0.5396,0.5693,PHOENIX,5.10732468940,59.29496049965,0.942138,0.998098,-0.3569
0.391736,375,5.05171745,59.32135745,Gaia DR3 428243221920367488,5.05155501009,59.32128694026,0.002,0.002,102,1636148068921376768,428243221920367488,1552058034,2.0260,1.6316,,,,,,,,,-0.0949,,,,,,,,,,251,0,199,52,60.6045,5.5043e+03,15.356,2.8449e+02,3,0,,,,,,,,,25,18,4.099799,42,7.446e-02,4.733e+01,2,13,,1,263,192.67915,4.35635e+00,4.42295e+01,19.975281,0.024702,30,3.03299e+02,1.06262e+01,2.85426e+01,19.133865,0.038141,30,1.13912e+03,1.90377e+01,5.98349e+01,17.106476,0.018535,7.486,0,30,0,30,0,2.027390,-0.841415,2.868805,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000013,0.001346,0.998094,,,,,,,,,,,,,,,,,,,,,,,5.05155501009,59.32128694026,2.025995,1.631639,-0.0949
0.677662,375,5.05171745,59.32135745,Gaia DR3 428243221920367104,5.05203827070,59.32126450037,0.020,0.001,8,1636148068921376768,428243221920367104,316320553,3.1536,20.1903,,,,,,,,,0.9115,,,,,,,,,,45,0,45,0,2.2869,6.3230e+01,3.575,2.5526e+00,3,0,,,,,,,,,5,5,50.287964,12,1.210e+00,7.500e+01,0,100,,0,36,147.35263,4.61070e+00,3.19588e+01,20.266472,0.034085,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,5.05203827070,59.32126450037,3.153579,20.190334,0.9115
1.652154,375,5.05171745,59.32135745,Gaia DR3 428243221920366976,5.05129657505,59.32176304284,0.004,0.003,8,1636148068921376768,428243221920366976,1518106321,3.2053,3.5697,,,,,,,,,0.0292,,,,,,,,,,130,0,121,9,40.9755,2.5234e+03,23.715,1.5626e+02,3,0,,,,,,,,,15,13,5.998705,20,3.107e-01,9.462e+01,33,42,,0,133,112.00540,3.36395e+00,3.32958e+01,20.564270,0.032725,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,5.05129657505,59.32176304284,3.205298,3.569723,0.0292
1.781903,375,5.05171745,59.32135745,Gaia DR3 428243221924862080,5.05138289931,59.32089284157,0.001,0.000,112,1636148068921376768,428243221924862080,1455016633,0.5504,0.4382,0.3068,0.6964,0.4405,0.486,0.136,0.694,-0.466,0.682,-0.2167,0.2459,-0.3341,0.1287,0.0963,-0.0349,0.0685,-0.1873,0.2165,-0.5466,295,0,295,0,2.8586,3.8127e+02,2.263,2.4778e+00,95,0,,1.6113,0.1300,-0.085,0.002,-0.077,-0.027,0.018,35,20,1.201362,49,8.283e-02,1.394e+02,0,31,1.120,0,326,135.39037,1.09663e+00,1.23461e+02,20.358397,0.009216,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,5.05138171782,59.32089491402,11.301751,10.895128,-0.5435
1.813957,375,5.05171745,59.32135745,Gaia DR3 428243221920366720,5.05130933915,59.32181628986,0.008,0.001,10,1636148068921376768,428243221920366720,709714502,1.6170,8.1843,,,,,,,,,0.8435,,,,,,,,,,60,0,60,0,3.0996,9.3383e+01,3.324,2.8607e+00,3,0,,,,,,,,,7,6,12.512974,10,1.669e+00,9.029e+01,0,60,,0,73,129.53712,4.96337e+00,2.60986e+01,20.406382,0.041692,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,5.05130933915,59.32181628986,1.617043,8.184320,0.8435
0.819477,376,5.0371668,59.3138915,Gaia DR3 428243118847038720,5.03676574036,59.31379187706,0.003,0.002,169,1636148068921376768,428243118847038720,893268542,1.6807,2.8375,,,,,,,,,-0.2312,,,,,,,,,,75,0,75,0,1.6232,9.0224e+01,3.838,1.2188e+00,3,0,,,,,,,,,9,8,6.909865,11,6.165e-02,9.132e+00,0,0,,0,80,72.73579,1.29059e+00,5.63585e+01,21.032997,0.019461,6,3.29836e+01,9.65384e+00,3.41663e+00,21.542799,0.317792,7,6.25977e+01,1.39014e+01,4.50297e+00,20.256500,0.241145,1.314,0,0,0,0,0,1.286299,0.509802,0.776497,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000137,0.000013,0.998930,,,,,,,,,,,,,,,,,,,,,,,5.03676574036,59.31379187706,1.680743,2.837504,-0.2312
0.058676,380,5.0328041500000005,59.307722150000004,Gaia DR3 428243114549777536,5.03280291417,59.30770586328,0.000,0.000,139,1636148068921376768,428243114549777536,526202404,0.0600,0.0617,0.3384,0.0858,3.9444,3.338,-3.320,0.078,-0.339,0.083,-0.2058,0.0288,-0.2045,-0.0851,-0.0071,-0.1449,0.1418,-0.1186,0.1734,-0.3828,460,0,459,1,0.9407,5.0364e+02,0.000,0.0000e+00,31,0,1.440,,,,,,,,53,27,0.131561,60,1.680e-02,5.086e+01,0,0,1.031,0,475,1602.34674,1.33337e+00,1.20173e+03,17.675476,0.002900,55,6.32366e+02,5.68718e+00,1.11192e+02,18.336121,0.010155,55,1.29584e+03,7.46227e+00,1.73652e+02,16.966518,0.007306,1.203,0,0,0,1,0,1.369602,0.660645,0.708958,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999997,4288.1,4276.8,4316.1,4.4775,4.4188,4.5357,-2.9904,-3.0936,-2.8772,1011.0234,945.7922,1073.9338,0.0159,0.0037,0.0506,0.0121,0.0028,0.0386,0.0066,0.0015,0.0210,MARCS,5.03283182456,59.30770737148,1.253853,1.315340,-0.3704
0.037267,382,5.10831305,59.31259215,Gaia DR3 428242977110825216,5.10831697086,59.31258199316,0.000,0.000,145,1636148068921376768,428242977110825216,1494357511,0.0679,0.0726,1.1691,0.0976,11.9840,4.279,-2.084,0.092,-3.737,0.100,-0.1779,0.1096,-0.2099,-0.0731,0.0125,-0.1563,0.0430,-0.1015,0.1674,-0.3906,464,0,462,2,-1.1767,4.6215e+02,0.000,0.0000e+00,95,0,,1.3187,0.0207,-0.043,0.092,-0.039,-0.047,-0.086,53,26,0.157508,61,3.076e-03,1.304e+01,0,0,0.961,0,479,1239.90686,1.55652e+00,7.96589e+02,17.953894,0.003074,53,3.20057e+02,6.49449e+00,4.92813e+01,19.075474,0.022207,49,1.35814e+03,8.67772e+00,1.56509e+02,16.915531,0.007900,1.353,0,2,0,1,0,2.159943,1.121580,1.038363,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999877,3845.6,3808.4,3969.9,4.7979,4.7426,4.8488,-0.6053,-0.8152,-0.4361,501.5495,458.9681,557.0596,1.1080,1.0301,1.5307,0.7663,0.7118,1.0637,0.4296,0.4005,0.5860,MARCS,5.10833512247,59.31259860204,1.486354,1.594101,-0.3768
0.102296,384,5.1097645,59.29689045,Gaia DR3 428242947042560000,5.10982004881,59.29688871796,0.000,0.000,139,1636148068921376768,428242947042560000,1119683795,0.1620,0.1679,0.3689,0.2322,1.5890,6.523,-5.775,0.213,-3.031,0.225,-0.2890,0.0901,-0.0040,-0.1336,0.1182,-0.2015,0.2015,-0.2255,0.2338,-0.4596,454,0,453,1,0.5421,4.8702e+02,0.000,0.0000e+00,95,0,,1.3811,0.0455,-0.062,0.010,-0.013,-0.052,0.008,52,25,0.373106,60,1.508e-02,6.754e+01,1,1,1.017,0,470,374.43371,8.32704e-01,4.49660e+02,19.253929,0.003664,53,1.01809e+02,5.34502e+00,1.90475e+01,20.319077,0.057070,55,2.68231e+02,8.38649e+00,3.19837e+01,18.676622,0.034156,0.988,0,3,0,1,0,1.642454,1.065147,0.577307,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999999,,,,,,,,,,,,,,,,,,,,,,,5.10987032175,59.29690218963,3.418585,3.577914,-0.4477
0.013877,385,5.0450165,59.2887307,Gaia DR3 428243084481509376,5.04501574035,59.28873453512,0.000,0.000,137,1636148068921376768,428243084481509376,1391893132,0.3228,0.3280,-0.7278,0.4627,-1.5730,0.677,-0.653,0.414,-0.177,0.437,-0.1997,0.1657,-0.1024,-0.0619,0.0854,-0.1340,0.1712,-0.0175,0.1893,-0.3590,425,0,421,4,1.4360,4.8427e+02,1.195,1.0651e+00,95,0,,1.3234,0.0977,-0.024,-0.005,-0.063,-0.111,0.012,49,26,0.692400,56,3.533e-02,7.535e+01,0,0,1.049,0,439,166.41185,6.80519e-01,2.44537e+02,20.134407,0.005225,46,4.56003e+01,4.78182e+00,9.53618e+00,21.191122,0.113889,47,1.29658e+02,5.87600e+00,2.20657e+01,19.465900,0.049350,1.053,0,1,0,2,0,1.725222,1.056715,0.668507,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999996,,,,,,,,,,,,,,,,,,,,,,,5.04502142418,59.28873532115,6.663298,6.951009,-0.3504
0.372182,386,5.0598818,59.284273,Gaia DR3 428243015766455808,5.05971424395,59.28421500380,0.001,0.001,177,1636148068921376768,428243015766455808,1046816625,0.7549,0.8571,1.1540,1.0225,1.1285,2.624,-2.354,0.850,-1.158,1.023,-0.0151,0.1443,-0.3280,-0.0788,0.0805,-0.2021,-0.1057,-0.0632,0.1687,-0.2921,194,0,191,3,2.9898,2.6891e+02,3.637,3.5933e+00,95,0,,1.2588,0.2676,0.092,0.315,-0.047,-0.240,-0.097,22,16,1.511424,30,4.286e-02,9.683e+01,3,0,1.158,0,219,103.73393,1.17076e+00,8.86041e+01,20.647564,0.012560,24,5.75223e+01,5.89460e+00,9.75848e+00,20.938951,0.111296,25,1.46089e+02,9.83552e+00,1.48532e+01,19.336353,0.073196,1.963,0,24,0,25,0,1.602598,0.291388,1.311211,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000002,0.000000,0.999984,,,,,,,,,,,,,,,,,,,,,,,5.05973472750,59.28422015190,13.858826,16.477426,-0.2700
0.211602,393,5.1018131,59.2896868,Gaia DR3 428242839675057152,5.10183895791,59.28962952432,0.000,0.000,142,1636148068921376768,428242839675057152,1793783428,0.1626,0.1742,0.3202,0.2299,1.3925,3.480,-3.181,0.216,-1.412,0.240,-0.2926,0.1634,-0.0012,-0.1696,0.0357,-0.2444,0.2508,-0.1691,0.1531,-0.4880,447,0,446,1,1.2681,5.0190e+02,0.357,3.5962e-01,95,0,,1.3907,0.0469,-0.053,-0.011,0.019,-0.014,-0.056,52,25,0.392258,59,8.235e-03,6.231e+01,0,0,1.042,0,460,382.30583,7.22722e-01,5.28980e+02,19.231340,0.003436,50,1.20430e+02,5.93170e+00,2.03027e+01,20.136709,0.053550,50,3.41097e+02,7.12452e+00,4.78764e+01,18.415701,0.022991,1.207,0,23,0,24,0,1.721008,0.905369,0.815639,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999994,,,,,,,,,,,,,,,,,,,,,,,5.10186664031,59.28963579807,3.457882,3.807817,-0.4739
0.042590,395,5.1067052,59.3148619,Gaia DR3 428242977114035840,5.10671057805,59.31485039222,0.000,0.000,145,1636148068921376768,428242977114035840,1367008621,0.1025,0.1093,-0.0510,0.1479,-0.3449,0.035,-0.018,0.141,-0.030,0.152,-0.1847,0.2033,-0.1797,-0.0034,0.0346,-0.0997,0.0429,-0.0871,0.1995,-0.3670,453,0,452,1,1.4752,5.0611e+02,0.417,1.3136e+00,95,0,,1.4863,0.0314,-0.095,0.090,-0.054,-0.009,-0.100,52,27,0.239162,61,1.883e-02,3.878e+01,0,0,1.049,0,468,727.81579,1.24777e+00,5.83293e+02,18.532312,0.003325,47,3.78053e+02,7.96980e+00,4.74356e+01,18.894661,0.023058,49,5.24384e+02,6.57313e+00,7.97768e+01,17.948772,0.014125,1.240,0,1,0,2,0,0.945889,0.362349,0.583540,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000017,0.000000,0.999974,5144.3,5133.1,5158.1,4.7957,4.7860,4.8039,-3.4546,-3.5505,-3.2882,2245.3154,2232.1172,2260.8110,0.0210,0.0082,0.0367,0.0171,0.0066,0.0299,0.0094,0.0036,0.0165,MARCS,5.10671073534,59.31485052603,2.279895,2.433266,-0.3597
0.010383,397,5.0847016,59.2841014,Gaia DR3 428242809609162880,5.08470565118,59.28409939093,0.002,0.002,111,1636148068921376768,428242809609162880,861523846,1.8180,1.7386,,,,,,,,,-0.0408,,,,,,,,,,62,0,62,0,1.8403,7.8168e+01,4.176,1.5166e+00,3,0,,,,,,,,,7,7,4.850416,9,1.310e-01,2.060e+01,0,0,,0,71,73.83865,1.86390e+00,3.96151e+01,21.016657,0.027545,6,3.13540e+01,1.45834e+01,2.14998e+00,21.597811,0.505006,9,4.40852e+01,1.07683e+01,4.09397e+00,20.637163,0.265231,1.022,0,0,0,0,0,0.960648,0.581154,0.379494,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.002294,0.000114,0.997151,,,,,,,,,,,,,,,,,,,,,,,5.08470565118,59.28409939093,1.817984,1.738645,-0.0408
0.037868,403,5.07897075,59.32454415,Gaia DR3 428243187570433280,5.07897940511,59.32453460277,0.000,0.000,139,1636148068921376768,428243187570433280,732011285,0.0550,0.0565,0.7596,0.0780,9.7391,7.577,-2.836,0.072,-7.026,0.075,-0.1973,0.1040,-0.2222,-0.0687,-0.0519,-0.1486,0.1166,-0.1167,0.1929,-0.3874,460,0,459,1,0.6877,4.9614e+02,0.072,1.2619e-01,31,0,1.398,,,,,,,,53,27,0.120348,60,1.813e-02,5.904e+01,0,0,1.022,0,494,1824.61474,1.40288e+00,1.30062e+03,17.534439,0.002879,56,6.50525e+02,6.49661e+00,1.00133e+02,18.305382,0.011196,58,1.66837e+03,7.80634e+00,2.13721e+02,16.692162,0.006332,1.271,0,3,0,3,0,1.613220,0.770943,0.842278,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999995,4546.3,4488.8,4588.8,4.6188,4.5666,4.6535,-1.0736,-1.1863,-0.9979,936.2347,886.9796,1013.1098,0.9607,0.8873,1.0112,0.7247,0.6677,0.7639,0.3905,0.3600,0.4116,PHOENIX,5.07900411395,59.32456582853,1.164085,1.187640,-0.3748
0.034327,409,5.1113425,59.3110747,Gaia DR3 428242981404295168,5.11133019039,59.31106752702,0.000,0.000,142,1636148068921376768,428242981404295168,1090428645,0.1642,0.1740,-0.0543,0.2344,-0.2316,2.754,-2.288,0.222,-1.532,0.243,-0.2343,0.1683,-0.0940,-0.0721,0.0654,-0.1514,0.1032,-0.2087,0.1754,-0.4787,461,0,457,4,1.3864,5.1918e+02,0.476,5.8546e-01,95,0,,1.3774,0.0480,-0.100,0.041,0.005,-0.040,0.000,53,26,0.394542,59,1.092e-02,1.338e+02,0,0,1.046,0,466,359.63403,9.13125e-01,3.93850e+02,19.297714,0.003898,48,1.17524e+02,5.04776e+00,2.32824e+01,20.163225,0.046717,47,2.89902e+02,6.06401e+00,4.78070e+01,18.592266,0.023023,1.133,0,2,0,0,0,1.570959,0.865511,0.705448,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999998,,,,,,,,,,,,,,,,,,,,,,,5.11135011892,59.31107433642,3.570665,3.866626,-0.4683
0.066871,410,5.10926245,59.313705600000006,Gaia DR3 428242977110825088,5.10927573600,59.31368830636,0.000,0.000,142,1636148068921376768,428242977110825088,1477808294,0.1219,0.1283,-0.1163,0.1746,-0.6660,2.276,-2.043,0.163,-1.002,0.178,-0.1916,0.1562,-0.1696,-0.0331,0.0178,-0.1141,0.0468,-0.0993,0.1847,-0.3860,453,0,451,2,2.0100,5.2503e+02,0.585,1.7835e+00,95,0,,1.4751,0.0367,-0.075,0.090,-0.041,-0.024,-0.092,52,27,0.280267,61,1.576e-02,4.836e+01,0,0,1.067,0,460,588.17983,9.35999e-01,6.28398e+02,18.763592,0.003252,49,2.28319e+02,4.92274e+00,4.63805e+01,19.442186,0.023575,51,5.20024e+02,5.81835e+00,8.93766e+01,17.957838,0.012722,1.272,0,2,0,1,0,1.484348,0.678595,0.805754,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999996,4706.8,4547.4,4787.4,4.9407,4.9129,4.9841,-2.4241,-2.4826,-2.3000,1163.7394,1000.6639,1247.6855,0.7760,0.5852,0.8600,0.5930,0.4444,0.6602,0.3245,0.2423,0.3616,PHOENIX,5.10929353132,59.31369275780,2.633398,2.848140,-0.3767
